id,input_sentence,label,prediction,confidence,confidence-t,confidence-v,confidence-a
102389[8],it was a cartoon of course but it was kinda like a commentary the penguin,[0. 0. 0. 0. 0. 0.],[1. 1. 1. 1. 1. 0.],0.3944434,9.210478,0.3183815,0.33574718
102389[9],commentary the penguin was being interviewed about things that had happened in the past,[0. 1. 1. 0. 1. 0.],[1. 1. 1. 0. 1. 0.],0.3868878,8.490507,0.32203376,0.30796927
102389[10],it did not hold the attention of my five year old she was,[0. 1. 0. 0. 0. 0.],[1. 1. 1. 1. 1. 0.],0.4024039,7.662663,0.31675196,0.3397141
102389[11],five year old she was ready to leave when it was half over umm,[0. 0. 1. 0. 1. 0.],[1. 1. 1. 0. 1. 0.],0.40640163,5.558156,0.3195101,0.3337745
102389[12],umm we were at the drive in and it was the first movie and there was another movie coming so there was no way we could leave,[0. 0. 1. 0. 1. 0.],[1. 1. 1. 1. 1. 0.],0.40128136,8.01197,0.31461793,0.34500498
102389[13],it used uhh words that i don't like my children to use umm even,[0. 0. 1. 0. 1. 0.],[1. 1. 1. 0. 1. 0.],0.38622177,8.214662,0.32767653,0.31741095
102389[14],use umm even though they're not considered curse words umm they were using the word uhh poop and crap umm things like that people,[0. 0. 1. 0. 1. 0.],[1. 1. 1. 1. 1. 0.],0.39919698,7.981666,0.3185541,0.32615125
104741[0],hi umm today the product that i'm going to review is a,[1. 1. 0. 0. 0. 0.],[1. 1. 1. 0. 0. 0.],0.3998013,12.357859,0.31306702,0.33783066
104741[1],this is how stutter called umm south park bigger longer and uncut,[1. 0. 0. 0. 0. 0.],[1. 1. 1. 0. 1. 0.],0.40552974,7.477182,0.31184655,0.26392972
104741[2],umm i don't like this movie i give it,[1. 0. 1. 0. 1. 0.],[0. 1. 1. 0. 1. 0.],0.4122181,8.069225,0.34331852,-0.78969705
104741[3],movie i give it probably about a two umm because of some of the language it contains,[0. 0. 0. 0. 1. 0.],[1. 1. 1. 1. 1. 0.],0.38365632,6.968413,0.30868423,0.32036024
104741[4],and it's the story about four friends umm stan kyle kenny and who sneak into an x rated or r rated movie and it kind of warps their mind and then for some reason their parents start a war against canada or something and,[1. 0. 0. 0. 0. 0.],[1. 1. 1. 1. 1. 0.],0.38346678,6.406404,0.31185585,0.32948852
104741[5],something and it's about the four boys trying to save umm some sort of armageddon between us and canada,[1. 0. 0. 0. 0. 0.],[1. 1. 1. 1. 1. 0.],0.38797796,7.4806113,0.2924093,0.30785257
104741[6],it's an animated film probably about an hour and a half maybe two hours long,[1. 0. 0. 0. 0. 0.],[1. 1. 1. 0. 1. 0.],0.3861122,7.499941,0.30240345,0.3262356
104741[7],it's umm as i said i don't like it i'd give it about a two it's,[0. 0. 0. 0. 1. 0.],[0. 1. 1. 0. 1. 0.],0.40136355,7.997505,0.35542977,-0.29422998
104741[8],two it's not appropriate for kids because there's a lot of cursing and things in it,[0. 0. 0. 1. 1. 0.],[1. 1. 1. 1. 1. 0.],0.39719808,7.383697,0.33157504,0.28111166
104741[9],but if you're interested in owning this you can find it on amazon dot com also,[0. 0. 0. 0. 1. 0.],[1. 1. 0. 0. 0. 0.],0.4064728,7.531666,0.32476795,0.32778376
107585[0],hi this is my movie review of the movie stutter license to wed starring mandy moore,[0. 0. 1. 0. 1. 0.],[1. 1. 1. 0. 0. 0.],0.42046964,4.825148,0.32493395,0.25314683
107585[1],umm this is a movie i though was going to be pretty funny because the trailer looked pretty funny and it's got you know robin williams which i personally like and thought you know he's gonna bring some entertainment to this movie,[1. 0. 0. 1. 0. 0.],[1. 1. 1. 1. 1. 0.],0.38252306,8.214395,0.29681164,0.32608312
107585[2],underdeveloped they're you don't like any of the characters you don't connect,[0. 0. 1. 0. 0. 0.],[1. 1. 1. 0. 1. 0.],0.39978433,5.8806233,0.3329749,0.20509337
107585[3],the characters you don't connect with any of the characters and,[0. 0. 1. 0. 1. 0.],[1. 1. 1. 0. 1. 0.],0.40488166,8.434644,0.33638853,0.32295656
107585[4],characters and it felt like the you know there's like just a little bit just way too typical of a boring film that tries really hard to be funny but it's just not funny at all and it's not it's not stutter witty it it's stutter,[0. 0. 1. 1. 1. 0.],[0. 1. 1. 1. 1. 0.],0.38401395,9.254442,0.3509233,-0.56539583
107585[5],witty it it's stutter not even romantic you know in a way that the way it's written it's like how can someone you know go that hard,[0. 0. 1. 0. 1. 0.],[1. 1. 1. 1. 1. 0.],0.41811502,5.6999855,0.36420226,0.33403534
107585[6],it's just like at the end when you're done with the movie you don't even believe in the original premise of the movie you don't believe,[0. 0. 0. 0. 1. 0.],[0. 1. 1. 0. 1. 0.],0.42772728,8.135907,0.38639838,0.049890444
107585[7],of the movie you don't believe that someone can actually you know believe in the priest and just wanted get married that badly in that church and,[0. 0. 1. 0. 0. 0.],[1. 1. 1. 1. 1. 0.],0.41115046,11.441847,0.3383261,0.32523453
107585[8],church and be you know believe everything in the priest it's just kind of like the movie's stressful i don't know,[0. 1. 1. 1. 0. 0.],[1. 1. 1. 0. 1. 0.],0.40663773,8.341573,0.32573754,0.32705027
107585[9],stressful i don't know if it's the acting or the way the characters are characterized,[1. 0. 1. 1. 1. 0.],[1. 1. 1. 0. 1. 1.],0.3871364,8.590273,0.32359844,0.32083613
107585[10],it's just really boring bland film that even the plot it didn't really have anything going on for that so,[0. 0. 1. 0. 1. 0.],[0. 1. 1. 0. 1. 0.],0.3842762,8.003004,0.34892642,-0.6066727
107585[11],on for that so umm for those who are interested i definitely do not recommend this movie at all i mean,[0. 0. 0. 0. 0. 0.],[1. 1. 1. 0. 1. 0.],0.39649564,7.2071805,0.33675522,0.3375137
107585[12],but i didn't really like this movie at all it was,[0. 1. 1. 0. 1. 0.],[0. 1. 1. 0. 1. 0.],0.4160428,6.1370544,0.3527074,0.20374127
107585[13],movie at all it was boring stutter,[1. 1. 0. 0. 0. 0.],[0. 1. 1. 0. 1. 0.],0.4218163,9.9381275,0.37504458,-1.6859266
107585[14],the plot it was like it didn't have a plot it was just,[0. 0. 1. 0. 1. 0.],[0. 1. 1. 0. 1. 0.],0.40314418,8.00879,0.3504671,-0.013996407
107585[15],have a plot it was just they are trying to you know create all these things to make you laugh but i don't think it was funny at all,[0. 0. 1. 0. 1. 0.],[1. 1. 1. 1. 1. 0.],0.38792646,6.0938435,0.32100642,0.32667136
107585[16],even the robotic baby part was supposed to be funny it didn't turn out to be funny in the film it looked,[0. 0. 1. 1. 1. 0.],[1. 1. 1. 1. 1. 0.],0.40378457,7.3673563,0.345528,0.28820342
107585[17],film it looked funny in the clip for the trailer but didn't seem funny at all and,[1. 0. 1. 0. 0. 0.],[1. 1. 1. 1. 1. 0.],0.38676888,7.9950476,0.35619837,0.31582618
107585[18],all and umm you know mandy moore's character is kind of like you feel like her character's unrealistic because what type of girl would go that hard core to you know to get married in this church and it just seemed unrealistic and she gets all in a fit and it's just really really tiring and stressful movie,[1. 0. 1. 0. 1. 0.],[1. 1. 1. 1. 1. 0.],0.4148947,6.4549594,0.34911233,0.34730852
107585[19],and it wasn't and i feel like the characters were underdeveloped they're you don't,[1. 0. 1. 0. 1. 0.],[0. 1. 1. 1. 1. 0.],0.396787,7.9020247,0.35387242,-0.40803677
108146[0],my review is on ocean's thirteen,[0. 0. 1. 0. 0. 0.],[1. 1. 1. 0. 1. 0.],0.39306146,9.946545,0.29806456,0.29994416
108146[1],i saw ocean's eleven and ocean's twelve and i really like those all,[1. 0. 1. 0. 0. 0.],[1. 1. 1. 1. 1. 0.],0.4020272,7.967006,0.3374616,0.34333944
108146[2],so if you're going to go see a movie i would not recommend that if you,[0. 1. 1. 0. 1. 0.],[1. 1. 1. 0. 1. 0.],0.40716386,7.770213,0.31982094,0.28542492
108146[3],that if you don't see it you're not missing anything,[0. 1. 1. 0. 0. 0.],[1. 1. 1. 0. 1. 0.],0.40275246,7.9693313,0.31109923,0.33658862
108146[4],those all of the movies have george clooney matt damon brad pitt and so you know they're nice to look at but ocean's eleven and twelve were good ocean's,[1. 0. 1. 0. 0. 0.],[1. 1. 1. 1. 1. 0.],0.37562835,7.786899,0.2930761,0.3182267
108146[5],good ocean's thirteen not good at all i don't,[0. 0. 1. 0. 0. 0.],[1. 1. 1. 1. 1. 0.],0.4144001,9.3286085,0.3706941,-1.101821
108146[6],good at all i don't like it i,[0. 0. 1. 0. 0. 0.],[1. 1. 1. 0. 1. 0.],0.392236,6.0037045,0.33198887,0.32424235
108146[7],it i thought the other two were pretty exciting,[1. 0. 1. 0. 0. 0.],[1. 1. 1. 1. 0. 0.],0.4043194,6.7213135,0.30304033,0.3477875
108146[8],and uhh not a lot of people liked ocean's twelve but i still liked it,[1. 0. 1. 0. 0. 0.],[1. 1. 1. 1. 1. 0.],0.4002455,7.165742,0.31234407,0.33479738
108146[9],ocean's thirteen not exciting at all they had some,[0. 1. 1. 0. 1. 0.],[1. 1. 1. 1. 1. 0.],0.40950918,7.476252,0.35965645,0.14648329
108146[10],at all they had some complications that were pretty small and were resolved pretty quickly without any drama or anything it was just,[0. 0. 1. 0. 0. 0.],[1. 1. 1. 0. 1. 0.],0.38790047,7.4336743,0.30854577,0.32896972
108146[11],or anything it was just not exciting at all,[0. 1. 0. 0. 1. 0.],[0. 1. 1. 1. 1. 0.],0.401995,8.420161,0.35981464,-0.95821357
110565[0],i recently viewed the movie click with adam sandler and i was very disappointed i expected,[1. 0. 1. 0. 1. 0.],[1. 1. 1. 1. 1. 0.],0.40723848,6.6144133,0.33490384,0.33660322
110565[1],disappointed i expected more i'd seen the previews and i thought it looked like a pretty good story,[0. 1. 0. 0. 0. 0.],[1. 1. 1. 1. 1. 0.],0.40428168,8.544365,0.3396241,0.33975142
110565[2],it's thirteen but in this day and age thirteen it's harder to tell what what that really means you know well in this one there's lots of cussing umm there's some bedroom scenes even though they don't show any skin you obviously know what they're doing umm,[0. 0. 1. 0. 1. 0.],[1. 1. 1. 1. 1. 0.],0.3878073,7.880667,0.32425135,0.32543385
110565[3],there's uhh a dog that keeps uhh the stuffed animal there's i just i just stutter thought it was a rude movie i loved,[0. 1. 1. 0. 1. 0.],[1. 1. 1. 0. 1. 0.],0.4025454,7.090306,0.32604104,0.33494788
110565[4],movie i loved the storyline you know i love,[1. 0. 1. 0. 1. 0.],[1. 0. 0. 0. 0. 0.],0.40234476,6.0709596,0.2954085,0.18454382
110565[5],storyline you know i love the fact of what the story about in fact in even made me cry in the end but,[1. 1. 0. 0. 0. 0.],[1. 1. 1. 1. 0. 0.],0.38956892,8.520197,0.2992043,0.31811106
110565[6],end but we could've done without all the other garbage that they added to this movie,[0. 0. 1. 0. 1. 0.],[1. 1. 1. 1. 1. 0.],0.41910994,8.274742,0.34647548,-0.19541563
110565[7],i don't know why they do that to movies and my husband was very leery of it too because he said i've never seen an adam sandler movie that's actually been clean and umm and actually okay for children to watch so,[0. 0. 1. 0. 1. 0.],[1. 1. 1. 1. 1. 0.],0.408248,7.268083,0.36402547,0.27011025
110565[8],watch so i'm gonna give this a two just because you know it could stutter it had so much potential and they just like trashed it up in my opinion,[0. 1. 1. 0. 1. 0.],[1. 1. 1. 1. 1. 0.],0.38479424,4.251342,0.3125462,0.32836688
111881[0],i just watched uhh this movie happily after i was,[0. 0. 0. 0. 0. 0.],[1. 1. 1. 0. 0. 0.],0.40300608,6.508403,0.3103273,0.32904655
111881[1],happily after i was looking very forward to seeing it when i had remembered seeing the previews for it,[0. 0. 1. 0. 1. 0.],[1. 1. 1. 0. 0. 0.],0.4225844,11.074903,0.32600832,0.36855412
111881[2],play so i was left watching this by myself and i went ahead and watched it all the way through to the end so i could do this review and i was hoping that it would get better in the end,[0. 1. 1. 0. 1. 0.],[1. 1. 1. 1. 1. 0.],0.3802101,7.383685,0.3209511,0.3298372
111881[3],it didn't,[0. 0. 1. 0. 1. 0.],[0. 1. 1. 0. 1. 0.],0.41467535,8.40444,0.36376327,-0.657972
111881[4],very disappointing,[0. 0. 1. 0. 1. 0.],[0. 1. 1. 0. 1. 0.],0.41016227,9.863758,0.35381633,0.056960985
111881[5],not much else i can say about it umm,[0. 0. 0. 0. 0. 0.],[0. 1. 1. 0. 1. 0.],0.41555625,8.2040825,0.33688176,0.07475008
111881[6],rent it if you must umm i would i'm glad,[1. 0. 0. 0. 0. 0.],[1. 1. 1. 0. 1. 0.],0.39790368,10.006885,0.3200102,0.2799918
111881[7],umm i would i'm glad i didn't pay money to go see this at the movies i would've,[0. 1. 1. 0. 1. 0.],[0. 1. 1. 0. 1. 0.],0.4110601,7.66063,0.3540675,-0.14875855
111881[8],movies i would've really been upset had i paid uhh you know seven eight bucks a ticket for us to go see this,[0. 1. 1. 0. 1. 0.],[0. 1. 1. 1. 1. 0.],0.40166306,8.151579,0.36066085,0.32455677
111881[9],so anyway if you don't have anything better to do then you might watch this movie otherwise,[0. 1. 1. 0. 1. 0.],[1. 1. 1. 0. 0. 0.],0.38664317,10.003092,0.29397613,0.3176642
111881[10],i was very disappointed in it i think it could,[0. 1. 1. 1. 1. 0.],[0. 1. 1. 0. 1. 0.],0.3916406,9.021429,0.35339594,-0.37758183
111881[11],disappointed in it i think it could have been umm so much more i mean there was a,[0. 1. 1. 0. 1. 0.],[0. 1. 1. 1. 1. 0.],0.40147,7.474367,0.3515842,0.04107274
111881[12],much more i mean there was a few funny parts and i expected more from you know considering all the stars it has in it it has,[0. 1. 1. 0. 1. 0.],[1. 1. 1. 1. 1. 0.],0.39399034,8.095686,0.29265904,0.34529036
111881[13],has in it it has sarah michelle freddy prince jr andy,[0. 0. 1. 0. 1. 0.],[1. 1. 1. 1. 0. 0.],0.3985604,10.195231,0.30306274,0.33269548
111881[14],jr andy dick george carlin and sigourney weaver just to name a few so i guess,[1. 0. 0. 0. 0. 0.],[1. 0. 1. 0. 0. 0.],0.43941522,7.2302675,0.31400257,0.2029729
111881[15],few so i guess i just expected a few more a a stutter better movie from these umm actors this,[0. 1. 1. 1. 1. 0.],[1. 1. 1. 1. 1. 0.],0.40412533,10.514943,0.32798737,0.33541143
111881[16],actors this is rated so you can watch this with your kids,[1. 0. 1. 0. 1. 0.],[1. 1. 1. 0. 0. 0.],0.3921321,6.1621146,0.29580557,0.32366621
111881[17],however i started watching it with my kids and they got so bored they got up and left went outside to play so i,[0. 0. 1. 0. 1. 0.],[1. 1. 1. 1. 1. 0.],0.39843524,10.258982,0.30643058,0.3532259
112425[0],hi my name is jordan,[0. 1. 0. 0. 0. 0.],[1. 0. 0. 0. 0. 0.],0.39993995,9.101218,0.27859414,0.34457427
112425[1],hi my name is jordan and today i will be reviewing the movie uhh,[0. 1. 0. 0. 0. 1.],[1. 1. 1. 0. 0. 0.],0.39195663,9.878921,0.2936262,0.32081175
112425[2],umm i think that uhh a lot of the more recent videos from disney such as the emperor's new groove umm over the hedge and stuff like that they've had a lot of real high brow umm you know adult comedy but i think does a very good job in umm sticking to it's target audience which is kids and you know hyping that to how disney movies used to be you know with with kids jokes and not these kinds of inane sexual references so i would highly recommend i think,[0. 1. 0. 0. 0. 0.],[1. 1. 1. 1. 1. 0.],0.3904174,7.0956674,0.30654192,0.33888817
112425[3],highly recommend i think it's a great movie that anyone should see,[0. 0. 1. 0. 0. 0.],[1. 0. 0. 0. 0. 0.],0.40499812,8.085911,0.27534246,0.36158872
112425[4],okay bye,[1. 0. 0. 0. 0. 1.],[1. 1. 1. 0. 1. 0.],0.39755136,5.9853053,0.31565946,0.32698262
112425[5],uhh first of all let's say that i had an incredible build up to this movie i saw the,[1. 0. 0. 0. 0. 0.],[1. 1. 1. 0. 0. 0.],0.39972532,8.310268,0.30322817,0.3460245
112425[6],this movie i saw the previews in theaters six months ago uhh i looked at my friend and said look we're seeing this umm,[0. 0. 0. 0. 0. 0.],[1. 1. 1. 1. 1. 0.],0.38667935,8.591124,0.32387197,0.33835822
112425[7],umm i personally love disney movies and i think that umm disney pixar you know the animations has just added a real you know incredible life like uhh aspect to umm disney movies which is especially true in which looks incredible uhh,[1. 0. 0. 0. 0. 0.],[1. 1. 1. 1. 0. 0.],0.40779817,7.37754,0.30146912,0.3247038
112425[8],uhh i know that umm in finding nemo they had in fact uhh made the scenes look too real so they had to you know kind of fake it down and i'm pretty sure they did the same thing in,[0. 1. 0. 0. 0. 0.],[0. 1. 1. 1. 1. 0.],0.38687748,5.739603,0.32539618,-0.51533794
112425[9],i cook a lot {lg} and so i can appreciate you know a lot of the uhh a lot of the food references that are made,[1. 0. 0. 0. 0. 0.],[1. 1. 0. 0. 0. 0.],0.4116029,5.838035,0.30798578,0.30882877
112425[10],umm i i stutter love the storyline it's so incredible it's like anyone can cook,[1. 0. 0. 0. 0. 0.],[1. 0. 0. 1. 0. 0.],0.41016716,9.027271,0.28361225,0.21632996
112425[11],umm it's a story about a rat who decides to become a chef in paris and how he goes about doing that but really i i stutter love this movie i think,[1. 0. 1. 0. 0. 1.],[1. 1. 1. 1. 1. 0.],0.40319496,8.458494,0.33707374,0.31328452
112425[12],this movie i think i think stutter it's incredible umm,[1. 0. 0. 1. 0. 1.],[1. 1. 1. 1. 1. 0.],0.38555604,7.95065,0.31807512,0.31729448
112509[0],this is a review of john land of the dead,[0. 1. 1. 0. 0. 0.],[0. 1. 1. 0. 1. 0.],0.41218668,8.969999,0.36292678,-1.0127978
112509[1],land of the dead was umm and not as good as uhh the other romero zombie movies,[0. 1. 0. 0. 0. 0.],[0. 1. 1. 0. 1. 0.],0.4012304,6.125984,0.35205597,-0.34495312
112509[2],yes it continued the motif of having zombies represent either uhh some sort of disenfranchised group,[0. 1. 0. 0. 0. 0.],[1. 1. 1. 0. 1. 0.],0.39518106,8.517836,0.31267136,0.33114725
112509[3],which was you know and important and interesting but if you like overall it really is wasn't that new of a plot going on here,[0. 0. 0. 0. 1. 0.],[1. 1. 1. 1. 1. 0.],0.37917608,8.883591,0.3052925,0.31631243
112509[4],umm felt pretty,[0. 1. 0. 0. 1. 0.],[1. 1. 1. 0. 0. 0.],0.41471052,9.977561,0.31041026,0.26392597
112509[5],as for the acting the acting was pretty good uhh john was okay better than i expected and umm dennis hopper was awesome as always umm,[1. 0. 0. 1. 0. 0.],[1. 0. 0. 1. 0. 0.],0.40445423,7.3844213,0.29027838,0.3387726
